domain,word,letter,syllables,pos,score
notary.com,notary,N,3,Noun,47
nepali.com,nepali,N,3,Noun,54
nevada.com,nevada,N,3,Noun,54
nobody.com,nobody,N,3,Noun,47
narrator.com,narrator,N,3,Noun,50
novelty.com,novelty,N,3,Noun,40
nutrition.com,nutrition,N,3,Noun,37
niagara.com,niagara,N,3,Noun,47
navajo.com,navajo,N,3,Noun,54
nucleotide.com,nucleotide,N,3,Noun,27
nemesis.com,nemesis,N,3,Noun,40
novella.com,novella,N,3,Noun,47
nineteen.com,nineteen,N,3,Noun,50
ninety.com,ninety,N,3,Noun,47
nicotine.com,nicotine,N,3,Noun,40
nourishment.com,nourishment,N,3,Noun,22
nineteenth.com,nineteenth,N,3,Noun,27
notation.com,notation,N,3,Noun,50
nudity.com,nudity,N,3,Noun,47
nostalgia.com,nostalgia,N,3,Noun,27
negligence.com,negligence,N,3,Noun,27
napoleon.com,napoleon,N,3,Noun,50
newsletter.com,newsletter,N,3,Noun,27
neighborhood.com,neighborhood,N,3,Noun,18
nobleman.com,nobleman,N,3,Noun,40
namesake.com,namesake,N,3,Noun,40
narcissism.com,narcissism,N,3,Noun,27
nonfiction.com,nonfiction,N,3,Noun,37
novelist.com,novelist,N,3,Noun,40
nowadays.com,nowadays,N,3,Noun,40
nursery.com,nursery,N,3,Noun,40
nirvana.com,nirvana,N,3,Noun,47
newcomer.com,newcomer,N,3,Noun,40
narration.com,narration,N,3,Noun,37
nebula.com,nebula,N,3,Noun,54
nicholas.com,nicholas,N,3,Noun,40
newfoundland.com,newfoundland,N,3,Noun,18
nitrogen.com,nitrogen,N,3,Noun,50
november.com,november,N,3,Noun,40
norwegian.com,norwegian,N,3,Noun,27
nervousness.com,nervousness,N,3,Noun,22
nightingale.com,nightingale,N,3,Noun,22
nonprofit.com,nonprofit,N,3,Noun,27
notebook.com,notebook,N,3,Noun,40
neutralize.com,neutralize,N,3,Verb,27
nominate.com,nominate,N,3,Verb,40
notified.com,notified,N,3,Verb,40
negotiate.com,negotiate,N,3,Verb,27
normalize.com,normalize,N,3,Verb,27
navigate.com,navigate,N,3,Verb,40
neighboring.com,neighboring,N,3,Verb,22
notify.com,notify,N,3,Verb,47
nutritious.com,nutritious,N,3,Adjective,27
nominal.com,nominal,N,3,Adjective,40
nostalgic.com,nostalgic,N,3,Adjective,27
normative.com,normative,N,3,Adjective,27
nigerian.com,nigerian,N,3,Adjective,40
negative.com,negative,N,3,Adjective,40
narcotic.com,narcotic,N,3,Adjective,40
nationwide.com,nationwide,N,3,Adjective,27
neurotic.com,neurotic,N,3,Adjective,40
negligible.com,negligible,N,3,Adjective,27
nameless.com,nameless,N,3,Adjective,40
numerous.com,numerous,N,3,Adjective,40
northeastern.com,northeastern,N,3,Adjective,18
negotiable.com,negotiable,N,3,Adjective,27
noticeable.com,noticeable,N,3,Adjective,27
nonlinear.com,nonlinear,N,3,Adjective,37
northwestern.com,northwestern,N,3,Adjective,18
national.com,national,N,3,Adjective,40
negligent.com,negligent,N,3,Adjective,27
neonatal.com,neonatal,N,3,Adjective,40
nefarious.com,nefarious,N,3,Adjective,27
nocturnal.com,nocturnal,N,3,Adjective,27
nomadic.com,nomadic,N,3,Adjective,40
notorious.com,notorious,N,3,Adjective,27
natural.com,natural,N,3,Adjective,40
neuronal.com,neuronal,N,3,Adjective,40
narrower.com,narrower,N,3,Adjective,40
nautical.com,nautical,N,3,Adjective,40
normally.com,normally,N,3,Adverb,40
notably.com,notably,N,3,Adverb,40
nicely.com,nicely,N,3,Adverb,47
namely.com,namely,N,3,Adverb,47
narrowly.com,narrowly,N,3,Adverb,40
nervously.com,nervously,N,3,Adverb,27
needlessly.com,needlessly,N,3,Adverb,27
necessary.com,necessary,N,4,Noun,22
nobility.com,nobility,N,4,Noun,35
nomenclature.com,nomenclature,N,4,Noun,13
nationalist.com,nationalist,N,4,Noun,17
nickelodeon.com,nickelodeon,N,4,Noun,27
naturalist.com,naturalist,N,4,Noun,22
nicaragua.com,nicaragua,N,4,Noun,22
neutrality.com,neutrality,N,4,Noun,22
negotiator.com,negotiator,N,4,Noun,32
navigator.com,navigator,N,4,Noun,32
neurologist.com,neurologist,N,4,Noun,17
notoriety.com,notoriety,N,4,Noun,22
negotiation.com,negotiation,N,4,Noun,27
necessity.com,necessity,N,4,Noun,22
neurology.com,neurology,N,4,Noun,22
nomination.com,nomination,N,4,Noun,32
nationalism.com,nationalism,N,4,Noun,17
nativity.com,nativity,N,4,Noun,35
navigation.com,navigation,N,4,Noun,32
nominated.com,nominated,N,4,Verb,22
nonexistent.com,nonexistent,N,4,Adjective,17
nutritional.com,nutritional,N,4,Adjective,17
noteworthy.com,noteworthy,N,4,Adjective,22
numerical.com,numerical,N,4,Adjective,22
narcissistic.com,narcissistic,N,4,Adjective,13
nonetheless.com,nonetheless,N,4,Adverb,17
nevertheless.com,nevertheless,N,4,Adverb,13
nominally.com,nominally,N,4,Adverb,22
noticeably.com,noticeably,N,4,Adverb,22
notoriously.com,notoriously,N,4,Adverb,17
nationally.com,nationally,N,4,Adverb,22
naturally.com,naturally,N,4,Adverb,22
notwithstanding.com,notwithstanding,N,4,Adverb,13
overhead.com,overhead,O,3,Noun,40
ownership.com,ownership,O,3,Noun,27
overview.com,overview,O,3,Noun,40
osiris.com,osiris,O,3,Noun,47
opener.com,opener,O,3,Noun,47
outsider.com,outsider,O,3,Noun,40
oxygen.com,oxygen,O,3,Noun,50
obsessive.com,obsessive,O,3,Noun,27
overlap.com,overlap,O,3,Noun,40
oppression.com,oppression,O,3,Noun,37
origin.com,origin,O,3,Noun,47
overflow.com,overflow,O,3,Noun,40
orderly.com,orderly,O,3,Noun,40
overtime.com,overtime,O,3,Noun,40
offender.com,offender,O,3,Noun,40
organism.com,organism,O,3,Noun,40
outpatient.com,outpatient,O,3,Noun,27
orchestra.com,orchestra,O,3,Noun,27
overall.com,overall,O,3,Noun,40
overalls.com,overalls,O,3,Noun,40
ottoman.com,ottoman,O,3,Noun,40
overthrow.com,overthrow,O,3,Noun,27
obedience.com,obedience,O,3,Noun,27
objective.com,objective,O,3,Noun,27
overhaul.com,overhaul,O,3,Noun,40
october.com,october,O,3,Noun,40
overdrive.com,overdrive,O,3,Noun,27
opinion.com,opinion,O,3,Noun,50
ottawa.com,ottawa,O,3,Noun,54
odyssey.com,odyssey,O,3,Noun,40
omission.com,omission,O,3,Noun,50
olympian.com,olympian,O,3,Noun,40
overuse.com,overuse,O,3,Noun,47
obstruction.com,obstruction,O,3,Noun,32
oculus.com,oculus,O,3,Noun,47
optimum.com,optimum,O,3,Noun,40
oblivion.com,oblivion,O,3,Noun,50
occurrence.com,occurrence,O,3,Noun,27
olympia.com,olympia,O,3,Noun,47
overlord.com,overlord,O,3,Noun,40
opera.com,opera,O,3,Noun,59
opponent.com,opponent,O,3,Noun,40
omnibus.com,omnibus,O,3,Noun,40
ovation.com,ovation,O,3,Noun,50
omega.com,omega,O,3,Noun,59
oversight.com,oversight,O,3,Noun,27
obstetrics.com,obstetrics,O,3,Noun,27
observance.com,observance,O,3,Noun,27
omaha.com,omaha,O,3,Noun,59
obsession.com,obsession,O,3,Noun,37
oriental.com,oriental,O,3,Noun,40
ombudsman.com,ombudsman,O,3,Noun,27
objection.com,objection,O,3,Noun,37
occupant.com,occupant,O,3,Noun,40
observer.com,observer,O,3,Noun,40
octopus.com,octopus,O,3,Noun,40
olivier.com,olivier,O,3,Noun,40
optimism.com,optimism,O,3,Noun,40
openness.com,openness,O,3,Noun,40
olympus.com,olympus,O,3,Noun,40
orlando.com,orlando,O,3,Noun,47
ordinance.com,ordinance,O,3,Noun,27
oliver.com,oliver,O,3,Noun,47
outfielder.com,outfielder,O,3,Noun,27
overweight.com,overweight,O,3,Noun,27
overture.com,overture,O,3,Noun,40
overcast.com,overcast,O,3,Noun,40
occasion.com,occasion,O,3,Noun,50
optimist.com,optimist,O,3,Noun,40
opening.com,opening,O,3,Noun,40
officer.com,officer,O,3,Noun,40
oncoming.com,oncoming,O,3,Noun,40
overdose.com,overdose,O,3,Verb,40
opposed.com,opposed,O,3,Verb,40
overwhelm.com,overwhelm,O,3,Verb,27
oppressed.com,oppressed,O,3,Verb,27
overgrown.com,overgrown,O,3,Verb,27
optimize.com,optimize,O,3,Verb,40
obliged.com,obliged,O,3,Verb,40
observing.com,observing,O,3,Verb,27
overload.com,overload,O,3,Verb,40
outlined.com,outlined,O,3,Verb,40
overrun.com,overrun,O,3,Verb,40
overlay.com,overlay,O,3,Verb,40
ornament.com,ornament,O,3,Verb,40
overseen.com,overseen,O,3,Verb,50
overcome.com,overcome,O,3,Verb,40
overtake.com,overtake,O,3,Verb,40
overturn.com,overturn,O,3,Verb,40
override.com,override,O,3,Verb,40
organize.com,organize,O,3,Verb,40
operate.com,operate,O,3,Verb,47
overlook.com,overlook,O,3,Verb,40
offended.com,offended,O,3,Verb,40
ordered.com,ordered,O,3,Verb,40
offering.com,offering,O,3,Verb,40
opposing.com,opposing,O,3,Verb,40
occupy.com,occupy,O,3,Verb,47
outperform.com,outperform,O,3,Verb,27
overland.com,overland,O,3,Adjective,40
obnoxious.com,obnoxious,O,3,Adjective,27
outrageous.com,outrageous,O,3,Adjective,27
outspoken.com,outspoken,O,3,Adjective,37
optional.com,optional,O,3,Adjective,40
overseas.com,overseas,O,3,Adjective,40
orthodox.com,orthodox,O,3,Adjective,40
optical.com,optical,O,3,Adjective,40
observant.com,observant,O,3,Adjective,27
outlandish.com,outlandish,O,3,Adjective,27
organic.com,organic,O,3,Adjective,40
oceanic.com,oceanic,O,3,Adjective,40
opposite.com,opposite,O,3,Adjective,40
observable.com,observable,O,3,Adjective,27
outdated.com,outdated,O,3,Adjective,40
ominous.com,ominous,O,3,Adjective,40
obsolete.com,obsolete,O,3,Adjective,40
obtainable.com,obtainable,O,3,Adjective,27
oppressive.com,oppressive,O,3,Adjective,27
oblivious.com,oblivious,O,3,Adjective,27
obedient.com,obedient,O,3,Adjective,40
olympic.com,olympic,O,3,Adjective,40
ovarian.com,ovarian,O,3,Adjective,40
offensive.com,offensive,O,3,Adjective,27
orchestral.com,orchestral,O,3,Adjective,27
official.com,official,O,3,Adjective,40
outstanding.com,outstanding,O,3,Adjective,22
optimal.com,optimal,O,3,Adjective,40
orbital.com,orbital,O,3,Adjective,40
overnight.com,overnight,O,3,Adverb,27
overtly.com,overtly,O,3,Adverb,40
otherwise.com,otherwise,O,3,Adverb,27
openly.com,openly,O,3,Adverb,47
orally.com,orally,O,3,Adverb,47
outwardly.com,outwardly,O,3,Adverb,27
overly.com,overly,O,3,Adverb,47
overboard.com,overboard,O,3,Adverb,27
obviously.com,obviously,O,3,Adverb,27
obesity.com,obesity,O,4,Noun,35
obituary.com,obituary,O,4,Noun,35
operative.com,operative,O,4,Noun,22
orthodoxy.com,orthodoxy,O,4,Noun,22
ornamental.com,ornamental,O,4,Noun,22
oncology.com,oncology,O,4,Noun,35
occupancy.com,occupancy,O,4,Noun,22
organizer.com,organizer,O,4,Noun,22
observation.com,observation,O,4,Noun,27
operator.com,operator,O,4,Noun,45
ordinary.com,ordinary,O,4,Noun,35
operation.com,operation,O,4,Noun,32
opposition.com,opposition,O,4,Noun,32
occupation.com,occupation,O,4,Noun,32
orientation.com,orientation,O,4,Noun,27
oklahoma.com,oklahoma,O,4,Noun,35
ordination.com,ordination,O,4,Noun,32
obligation.com,obligation,O,4,Noun,32
obscurity.com,obscurity,O,4,Noun,22
oxidation.com,oxidation,O,4,Noun,32
overflowing.com,overflowing,O,4,Verb,17
overcrowded.com,overcrowded,O,4,Verb,17
operating.com,operating,O,4,Verb,22
overwhelming.com,overwhelming,O,4,Verb,13
organized.com,organized,O,4,Verb,22
originate.com,originate,O,4,Verb,22
orthopedic.com,orthopedic,O,4,Adjective,22
oversized.com,oversized,O,4,Adjective,22
objectionable.com,objectionable,O,4,Adjective,13
oxidative.com,oxidative,O,4,Adjective,22
optimistic.com,optimistic,O,4,Adjective,22
olfactory.com,olfactory,O,4,Adjective,22
occasional.com,occasional,O,4,Adjective,22
original.com,original,O,4,Adjective,35
oftentimes.com,oftentimes,O,4,Adverb,22
ostensibly.com,ostensibly,O,4,Adverb,22
officially.com,officially,O,4,Adverb,22
pegasus.com,pegasus,P,3,Noun,40
psychosis.com,psychosis,P,3,Noun,27
physician.com,physician,P,3,Noun,27
potato.com,potato,P,3,Noun,54
pesticide.com,pesticide,P,3,Noun,27
preference.com,preference,P,3,Noun,27
paranoia.com,paranoia,P,3,Noun,40
piloting.com,piloting,P,3,Noun,40
poverty.com,poverty,P,3,Noun,40
potassium.com,potassium,P,3,Noun,27
pharmacist.com,pharmacist,P,3,Noun,27
psychiatry.com,psychiatry,P,3,Noun,27
paperback.com,paperback,P,3,Noun,27
placement.com,placement,P,3,Noun,27
poseidon.com,poseidon,P,3,Noun,50
punjabi.com,punjabi,P,3,Noun,47
prophecy.com,prophecy,P,3,Noun,40
prometheus.com,prometheus,P,3,Noun,27
perception.com,perception,P,3,Noun,37
producer.com,producer,P,3,Noun,40
purity.com,purity,P,3,Noun,47
parenthood.com,parenthood,P,3,Noun,27
provenance.com,provenance,P,3,Noun,27
provincial.com,provincial,P,3,Noun,27
parliament.com,parliament,P,3,Noun,27
polymer.com,polymer,P,3,Noun,40
parallel.com,parallel,P,3,Noun,40
plagiarism.com,plagiarism,P,3,Noun,27
parasite.com,parasite,P,3,Noun,40
presenter.com,presenter,P,3,Noun,27
parody.com,parody,P,3,Noun,47
protector.com,protector,P,3,Noun,37
preseason.com,preseason,P,3,Noun,37
puritan.com,puritan,P,3,Noun,40
percussion.com,percussion,P,3,Noun,37
pentagon.com,pentagon,P,3,Noun,50
persona.com,persona,P,3,Noun,47
penelope.com,penelope,P,3,Noun,40
partition.com,partition,P,3,Noun,37
psychiatrist.com,psychiatrist,P,3,Noun,18
paraphrase.com,paraphrase,P,3,Noun,27
pathfinder.com,pathfinder,P,3,Noun,27
policy.com,policy,P,3,Noun,47
primates.com,primates,P,3,Noun,40
papacy.com,papacy,P,3,Noun,47
pneumonia.com,pneumonia,P,3,Noun,27
precursor.com,precursor,P,3,Noun,37
prominence.com,prominence,P,3,Noun,27
paragon.com,paragon,P,3,Noun,50
persuasion.com,persuasion,P,3,Noun,37
provision.com,provision,P,3,Noun,37
premiership.com,premiership,P,3,Noun,22
prescription.com,prescription,P,3,Noun,28
porcelain.com,porcelain,P,3,Noun,27
pregnancy.com,pregnancy,P,3,Noun,27
paradigm.com,paradigm,P,3,Noun,40
pilgrimage.com,pilgrimage,P,3,Noun,27
peroxide.com,peroxide,P,3,Noun,40
psychotic.com,psychotic,P,3,Noun,27
profession.com,profession,P,3,Noun,37
placebo.com,placebo,P,3,Noun,47
percentile.com,percentile,P,3,Noun,27
piracy.com,piracy,P,3,Noun,47
pipeline.com,pipeline,P,3,Noun,40
progression.com,progression,P,3,Noun,32
projectile.com,projectile,P,3,Noun,27
prediction.com,prediction,P,3,Noun,37
primary.com,primary,P,3,Noun,40
patriarchy.com,patriarchy,P,3,Noun,27
permanent.com,permanent,P,3,Noun,27
performer.com,performer,P,3,Noun,27
prognosis.com,prognosis,P,3,Noun,27
persistence.com,persistence,P,3,Noun,22
pollution.com,pollution,P,3,Noun,37
processor.com,processor,P,3,Noun,37
patriotism.com,patriotism,P,3,Noun,27
populism.com,populism,P,3,Noun,40
polaris.com,polaris,P,3,Noun,40
promenade.com,promenade,P,3,Noun,27
prodigy.com,prodigy,P,3,Noun,40
philippine.com,philippine,P,3,Noun,27
phenotype.com,phenotype,P,3,Noun,27
proprietor.com,proprietor,P,3,Noun,37
promoter.com,promoter,P,3,Noun,40
principal.com,principal,P,3,Noun,27
probation.com,probation,P,3,Noun,37
paraguay.com,paraguay,P,3,Noun,40
priority.com,priority,P,3,Noun,40
partnership.com,partnership,P,3,Noun,22
petroleum.com,petroleum,P,3,Noun,27
piccolo.com,piccolo,P,3,Noun,47
pathogen.com,pathogen,P,3,Noun,50
postgraduate.com,postgraduate,P,3,Noun,18
pedestrian.com,pedestrian,P,3,Noun,27
perfection.com,perfection,P,3,Noun,37
potatoes.com,potatoes,P,3,Noun,40
providence.com,providence,P,3,Noun,27
psychopath.com,psychopath,P,3,Noun,27
plantation.com,plantation,P,3,Noun,37
publicist.com,publicist,P,3,Noun,27
perjury.com,perjury,P,3,Noun,40
publisher.com,publisher,P,3,Noun,27
petition.com,petition,P,3,Noun,50
precision.com,precision,P,3,Noun,37
physicist.com,physicist,P,3,Noun,27
posterior.com,posterior,P,3,Noun,37
penalty.com,penalty,P,3,Noun,40
punctuation.com,punctuation,P,3,Noun,32
patronage.com,patronage,P,3,Noun,27
pedestal.com,pedestal,P,3,Noun,40
proponent.com,proponent,P,3,Noun,27
paradise.com,paradise,P,3,Noun,40
portfolio.com,portfolio,P,3,Noun,27
paradox.com,paradox,P,3,Noun,40
promotion.com,promotion,P,3,Noun,37
performance.com,performance,P,3,Noun,22
privacy.com,privacy,P,3,Noun,40
percentage.com,percentage,P,3,Noun,27
provider.com,provider,P,3,Noun,40
populace.com,populace,P,3,Noun,40
panama.com,panama,P,3,Noun,54
precedence.com,precedence,P,3,Noun,27
possession.com,possession,P,3,Noun,37
precedent.com,precedent,P,3,Noun,27
platinum.com,platinum,P,3,Noun,40
prefecture.com,prefecture,P,3,Noun,27
puberty.com,puberty,P,3,Noun,40
prostitute.com,prostitute,P,3,Noun,27
pelican.com,pelican,P,3,Noun,40
pastoral.com,pastoral,P,3,Noun,40
potency.com,potency,P,3,Noun,40
preventive.com,preventive,P,3,Noun,27
pavement.com,pavement,P,3,Noun,40
position.com,position,P,3,Noun,50
permission.com,permission,P,3,Noun,37
propeller.com,propeller,P,3,Noun,27
passover.com,passover,P,3,Noun,40
prospectus.com,prospectus,P,3,Noun,27
phosphorus.com,phosphorus,P,3,Noun,27
postmaster.com,postmaster,P,3,Noun,27
proportion.com,proportion,P,3,Noun,37
parity.com,parity,P,3,Noun,47
palliative.com,palliative,P,3,Noun,27
punishment.com,punishment,P,3,Noun,27
purchaser.com,purchaser,P,3,Noun,27
portugal.com,portugal,P,3,Noun,40
protester.com,protester,P,3,Noun,27
privilege.com,privilege,P,3,Noun,27
pottery.com,pottery,P,3,Noun,40
parmesan.com,parmesan,P,3,Noun,40
prototype.com,prototype,P,3,Noun,27
propulsion.com,propulsion,P,3,Noun,37
perspective.com,perspective,P,3,Noun,22
parachute.com,parachute,P,3,Noun,27
prisoner.com,prisoner,P,3,Noun,40
parisian.com,parisian,P,3,Noun,40
polygon.com,polygon,P,3,Noun,50
proposal.com,proposal,P,3,Noun,40
pharmacy.com,pharmacy,P,3,Noun,40
pleistocene.com,pleistocene,P,3,Noun,22
production.com,production,P,3,Noun,37
professor.com,professor,P,3,Noun,37
president.com,president,P,3,Noun,27
partisan.com,partisan,P,3,Noun,40
predictor.com,predictor,P,3,Noun,37
peacetime.com,peacetime,P,3,Noun,27
palladium.com,palladium,P,3,Noun,27
plutonium.com,plutonium,P,3,Noun,27
pediatrics.com,pediatrics,P,3,Noun,27
protection.com,protection,P,3,Noun,37
pavilion.com,pavilion,P,3,Noun,50
populist.com,populist,P,3,Noun,40
peruvian.com,peruvian,P,3,Noun,40
protestant.com,protestant,P,3,Noun,27
pandora.com,pandora,P,3,Noun,47
plethora.com,plethora,P,3,Noun,40
prevention.com,prevention,P,3,Noun,37
powerhouse.com,powerhouse,P,3,Noun,27
programmer.com,programmer,P,3,Noun,27
potential.com,potential,P,3,Noun,27
projector.com,projector,P,3,Noun,37
pacifist.com,pacifist,P,3,Noun,40
politics.com,politics,P,3,Noun,40
pictorial.com,pictorial,P,3,Noun,27
presumption.com,presumption,P,3,Noun,32
portuguese.com,portuguese,P,3,Noun,27
property.com,property,P,3,Noun,40
procession.com,procession,P,3,Noun,37
precaution.com,precaution,P,3,Noun,37
placenta.com,placenta,P,3,Noun,40
palermo.com,palermo,P,3,Noun,47
procedure.com,procedure,P,3,Noun,27
progeny.com,progeny,P,3,Noun,40
protocol.com,protocol,P,3,Noun,40
polyester.com,polyester,P,3,Noun,27
peppermint.com,peppermint,P,3,Noun,27
pendulum.com,pendulum,P,3,Noun,40
projection.com,projection,P,3,Noun,37
paranoid.com,paranoid,P,3,Noun,40
pantomime.com,pantomime,P,3,Noun,27
predator.com,predator,P,3,Noun,50
personnel.com,personnel,P,3,Noun,27
passenger.com,passenger,P,3,Noun,27
prevalence.com,prevalence,P,3,Noun,27
pseudonym.com,pseudonym,P,3,Noun,27
perplexed.com,perplexed,P,3,Verb,27
prosecute.com,prosecute,P,3,Verb,27
prejudice.com,prejudice,P,3,Verb,27
penetrate.com,penetrate,P,3,Verb,27
pictured.com,pictured,P,3,Verb,40
pronounced.com,pronounced,P,3,Verb,27
preceding.com,preceding,P,3,Verb,27
propagate.com,propagate,P,3,Verb,27
perfecting.com,perfecting,P,3,Verb,27
proclaiming.com,proclaiming,P,3,Verb,22
professed.com,professed,P,3,Verb,27
provided.com,provided,P,3,Verb,40
possessed.com,possessed,P,3,Verb,27
petrified.com,petrified,P,3,Verb,27
pyramid.com,pyramid,P,3,Verb,40
projecting.com,projecting,P,3,Verb,27
poisoning.com,poisoning,P,3,Verb,27
paragraph.com,paragraph,P,3,Verb,27
pondering.com,pondering,P,3,Verb,27
prohibit.com,prohibit,P,3,Verb,40
persuaded.com,persuaded,P,3,Verb,27
perverted.com,perverted,P,3,Verb,27
preferred.com,preferred,P,3,Verb,27
provoking.com,provoking,P,3,Verb,27
preoccupied.com,preoccupied,P,3,Verb,22
promising.com,promising,P,3,Verb,27
practiced.com,practiced,P,3,Verb,27
polluted.com,polluted,P,3,Verb,40
panicked.com,panicked,P,3,Verb,40
permitted.com,permitted,P,3,Verb,27
photograph.com,photograph,P,3,Verb,27
perfected.com,perfected,P,3,Verb,27
perpetuate.com,perpetuate,P,3,Verb,27
possessing.com,possessing,P,3,Verb,27
proceeding.com,proceeding,P,3,Verb,27
protracted.com,protracted,P,3,Verb,27
purify.com,purify,P,3,Verb,47
providing.com,providing,P,3,Verb,27
protecting.com,protecting,P,3,Verb,27
prepared.com,prepared,P,3,Verb,40
pertaining.com,pertaining,P,3,Verb,27
perished.com,perished,P,3,Verb,40
polished.com,polished,P,3,Verb,40
powered.com,powered,P,3,Verb,40
patterned.com,patterned,P,3,Verb,27
powdered.com,powdered,P,3,Verb,40
pretended.com,pretended,P,3,Verb,27
polluting.com,polluting,P,3,Verb,27
produced.com,produced,P,3,Verb,40
protective.com,protective,P,3,Adjective,27
predictable.com,predictable,P,3,Adjective,22
paternal.com,paternal,P,3,Adjective,40
premature.com,premature,P,3,Adjective,27
parochial.com,parochial,P,3,Adjective,27
punishable.com,punishable,P,3,Adjective,27
